IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location,Limiti amministrativi 2014 delle province di Regione Lombardia,Limiti amministrativi 2015 delle province di Regione Lombardia
6422,Monossido di Carbonio,mg/m³,630,Crema - via Indipendenza $,78,CR,Crema,S,03/11/1999,03/04/2007,5024212,553035,45.369413822391465,9.677268708195667,"(45.369413822391465, 9.677268708195667)",8,8
6775,Biossido di Azoto,µg/m³,651,Brescia - via Triumplina $,175,BS,Brescia,S,15/01/1999,19/10/2005,5047187,596090,45.57158552261201,10.23148691302886,"(45.57158552261201, 10.23148691302886)",6,6
6302,Ossidi di Azoto,µg/m³,525,Corsico,119,MI,Corsico,S,30/10/1989,30/07/2018,5031403,507619,45.43610851009912,9.097410841871474,"(45.43610851009912, 9.097410841871474)",4,4
17082,Benzo(a)pirene,ng/m³,569,Sondrio - via Mazzini,307,SO,Sondrio,S,22/04/2008,30/12/2011,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",3,3
9835,PM10 (SM2005),µg/m³,664,Mantova - p.zza Gramsci,18,MN,Mantova,N,28/12/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)",9,9
12609,Cadmio,ng/m³,546,Magenta,137,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",4,4
5665,Biossido di Zolfo,µg/m³,595,Filago - via Don Milani,190,BG,Filago,N,07/12/1991,,5053519,543342,45.63386450908066,9.556084255790864,"(45.63386450908066, 9.556084255790864)",5,5
30166,Benzene,µg/m³,652,Brescia - via Turati,154,BS,Brescia,N,01/01/2016,,5043626,596168,45.539529434955995,10.231785907477223,"(45.539529434955995, 10.231785907477223)",6,6
5644,Biossido di Zolfo,µg/m³,519,Tribiano $,94,MI,Tribiano,S,08/03/1982,29/03/2006,5028070,529033,45.40554635277101,9.370994067584798,"(45.40554635277101, 9.370994067584798)",4,4
10473,Ossidi di Azoto,µg/m³,1267,Turano,65,LO,Turano Lodigiano,S,03/08/2009,31/03/2017,5010942,548751,45.25028308918456,9.62125819274314,"(45.25028308918456, 9.62125819274314)",11,11
5654,Biossido di Zolfo,µg/m³,556,Gallarate - P.zza S.Lorenzo,240,VA,Gallarate,S,25/06/1991,26/03/2001,5056010,484229,45.65745982503037,8.797570832831466,"(45.65745982503037, 8.797570832831466)",1,1
29041,Benzene,µg/m³,561,Como - viale Cattaneo,202,CO,Como,N,,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",2,2
5952,Ozono,µg/m³,626,Corte de Cortesi,57,CR,Corte de' Cortesi con Cignone,N,17/05/1996,,5014380,578919,45.27848755478839,10.006202391204335,"(45.27848755478839, 10.006202391204335)",8,8
6867,Biossido di Zolfo,µg/m³,662,Vobarno,242,BS,Vobarno,S,16/02/1990,04/01/2012,5054759,617917,45.63635959038354,10.512962803725342,"(45.63635959038354, 10.512962803725342)",6,6
6639,Particolato Totale Sospeso,µg/m³,539,Milano - viale Liguria,115,MI,Milano,S,16/05/1995,30/05/2013,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)",4,4
5742,Ozono,µg/m³,572,Morbegno - via Cortivacci,262,SO,Morbegno,N,24/05/2003,,5108901,543736,46.132282960003735,9.566179893984474,"(46.132282960003735, 9.566179893984474)",3,3
5842,Monossido di Carbonio,mg/m³,571,Bormio,1225,SO,Bormio,N,02/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",3,3
5709,Ozono,µg/m³,512,Carate Brianza,250,MB,Carate Brianza,S,15/02/1995,01/01/2018,5057635,518272,45.672024734078455,9.234591661788048,"(45.672024734078455, 9.234591661788048)",12,12
6200,Ossidi di Azoto,µg/m³,590,Ponte S.Pietro,225,BG,Ponte San Pietro,S,04/07/1990,26/05/2013,5060449,545762,45.696081938463465,9.587784018279269,"(45.696081938463465, 9.587784018279269)",5,5
6766,Ossidi di Azoto,µg/m³,649,Brescia - Broletto,149,BS,Brescia,N,05/08/1992,,5043674,595467,45.540057846971386,10.222818449274216,"(45.540057846971386, 10.222818449274216)",6,6
10336,Particolato Totale Sospeso,µg/m³,709,Vigevano - via Valletta,109,PV,Vigevano,S,07/08/2007,,5016690,487833,45.303607869655714,8.844804609965438,"(45.303607869655714, 8.844804609965438)",7,7
9976,PM10 (SM2005),µg/m³,679,Valmadrera,247,LC,Valmadrera,N,11/02/2006,,5076576,527307,45.842207261022544,9.351658166127958,"(45.842207261022544, 9.351658166127958)",10,10
9856,Ozono,µg/m³,672,Cornale (Voghera Energia),74,PV,Cornale,N,29/07/2005,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)",7,7
6883,Monossido di Carbonio,mg/m³,665,Viadana,37,MN,Viadana,S,26/10/2003,29/12/2011,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)",9,9
6958,PM10 (SM2005),µg/m³,569,Sondrio - via Mazzini,307,SO,Sondrio,N,08/12/1999,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",3,3
17293,PM10 (SM2005),µg/m³,1264,Sondrio - via Paribelli,290,SO,Sondrio,N,09/10/2012,,5113073,567873,46.167852440665115,9.879209924469903,"(46.167852440665115, 9.879209924469903)",3,3
6344,Ossidi di Azoto,µg/m³,549,Milano - P.zza Abbiategrasso,111,MI,Milano,S,20/05/1995,30/07/2018,5030980,514247,45.432197305733055,9.182138919080943,"(45.432197305733055, 9.182138919080943)",4,4
20032,Ossidi di Azoto,µg/m³,693,Sannazzaro de' Burgondi - AGIP,85,PV,Sannazzaro de' Burgondi,N,24/10/2013,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)",7,7
6372,Ossidi di Azoto,µg/m³,503,Milano - P.zza  Zavattari,122,MI,Milano,S,18/09/1980,30/07/2018,5035847,511082,45.47606340509791,9.141786267186658,"(45.47606340509791, 9.141786267186658)",4,4
5565,Biossido di Azoto,µg/m³,562,Mariano Comense,256,CO,Mariano Comense,S,17/02/1991,01/03/2015,5059472,514067,45.68865731381679,9.180657768638271,"(45.68865731381679, 9.180657768638271)",2,2
30165,Ozono,µg/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,13/12/2013,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
5614,Biossido di Zolfo,µg/m³,527,Castano Primo,175,MI,Castano Primo,S,18/12/1989,04/12/2009,5043625,482522,45.54594268367404,8.776104584370271,"(45.54594268367404, 8.776104584370271)",4,4
6268,Ossidi di Azoto,µg/m³,600,Lodi - viale Vignati,80,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",11,11
12017,Biossido di Azoto,µg/m³,1297,Spinadesco,48,CR,Spinadesco,N,08/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",8,8
6885,Biossido di Azoto,µg/m³,666,Porto Mantovano,29,MN,Porto Mantovano,S,26/09/2003,30/07/2018,5006244,641169,45.19554009017032,10.79726229869026,"(45.19554009017032, 10.79726229869026)",9,9
5611,Biossido di Azoto,µg/m³,608,Codogno - via Trento,59,LO,Codogno,N,13/01/2000,,5000892,554872,45.15937280234111,9.69814824935254,"(45.15937280234111, 9.69814824935254)",11,11
6320,Ossidi di Azoto,µg/m³,539,Milano - viale Liguria,115,MI,Milano,N,24/10/1991,,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)",4,4
6936,PM10 (SM2005),µg/m³,596,Osio Sotto,182,BG,Osio Sotto,N,24/05/2000,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)",5,5
5657,Biossido di Zolfo,µg/m³,554,Saronno - via Santuario,212,VA,Saronno,S,09/05/1991,24/03/2001,5052520,503123,45.626218960836006,9.04006309067821,"(45.626218960836006, 9.04006309067821)",1,1
6062,Benzene,µg/m³,503,Milano - P.zza  Zavattari,122,MI,Milano,S,17/01/2000,30/07/2018,5035847,511082,45.47606340509791,9.141786267186658,"(45.47606340509791, 9.141786267186658)",4,4
6350,Ossidi di Azoto,µg/m³,516,Robecchetto,135,MI,Robecchetto con Induno,S,07/12/1992,01/01/2017,5040503,481768,45.51782219008838,8.766562109244964,"(45.51782219008838, 8.766562109244964)",4,4
5600,Biossido di Azoto,µg/m³,597,Lallio,212,BG,Lallio,S,13/04/2000,01/01/2017,5056421,548190,45.65966391792855,9.618568761257565,"(45.65966391792855, 9.618568761257565)",5,5
9995,Monossido di Carbonio,mg/m³,682,Ferrera Erbognone - ENI,88,PV,Ferrera Erbognone,N,21/01/2006,,4995567,490094,45.11350314482957,8.874064848882607,"(45.11350314482957, 8.874064848882607)",7,7
12617,Benzo(a)pirene,ng/m³,670,Mantova - S.Agnese,22,MN,Mantova,N,19/02/2008,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",9,9
6908,PM10 (SM2005),µg/m³,531,Limito,114,MI,Pioltello,N,21/02/1998,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)",4,4
20441,Ossidi di Azoto,µg/m³,681,Moggio,1194,LC,Moggio,N,17/03/2007,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",10,10
5646,Biossido di Zolfo,µg/m³,517,Turbigo,141,MI,Turbigo,N,08/03/1982,,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)",4,4
6276,Ossidi di Azoto,µg/m³,606,S.Giuliano Milanese,97,MI,San Giuliano Milanese,N,13/01/2000,,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)",4,4
6411,Monossido di Carbonio,mg/m³,627,Cremona - p.zza Cadorna,39,CR,Cremona,N,12/12/1997,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",8,8
17288,Ozono,µg/m³,1374,Monza Parco,181,MB,Monza,N,09/02/2013,,5049780,521452,45.60123219955139,9.27507265782848,"(45.60123219955139, 9.27507265782848)",12,12
12621,Cadmio,ng/m³,542,Meda,222,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",12,12
5811,Monossido di Carbonio,mg/m³,598,S.Rocco al Porto,50,LO,San Rocco al Porto,N,25/02/2002,,4992297,555154,45.081986696978625,9.70078817718398,"(45.081986696978625, 9.70078817718398)",11,11
10586,Particelle sospese PM2.5,µg/m³,677,Cremona - Via Fatebenefratelli,43,CR,Cremona,N,28/07/2010,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)",8,8
6636,Particolato Totale Sospeso,µg/m³,510,Inzago,138,MI,Inzago,S,27/12/1990,19/02/2010,5043030,538012,45.539768856661,9.486885367436152,"(45.539768856661, 9.486885367436152)",4,4
12588,Nikel,ng/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,01/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
6904,Ozono,µg/m³,596,Osio Sotto,182,BG,Osio Sotto,N,08/09/2004,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)",5,5
6611,Particolato Totale Sospeso,µg/m³,595,Filago - via Don Milani,190,BG,Filago,S,07/12/1991,13/10/2004,5053519,543342,45.63386450908066,9.556084255790864,"(45.63386450908066, 9.556084255790864)",5,5
6910,PM10 (SM2005),µg/m³,542,Meda,222,MB,Meda,N,06/02/1998,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",12,12
9897,Biossido di Azoto,µg/m³,609,Casirate d`Adda,108,BG,Casirate d'Adda,N,10/11/2005,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)",5,5
5512,Biossido di Azoto,µg/m³,509,Rivolta d` Adda - via Beccaria,101,CR,Rivolta d'Adda,S,01/01/1991,01/01/2018,5035130,539972,45.46855301694732,9.511345333837518,"(45.46855301694732, 9.511345333837518)",8,8
20004,BlackCarbon,µg/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,30/09/2013,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
10085,Particelle sospese PM2.5,µg/m³,695,Ponti sul Mincio,113,MN,Ponti sul Mincio,N,12/01/2007,,5030184,631718,45.41277169168634,10.683357343786835,"(45.41277169168634, 10.683357343786835)",9,9
5816,Monossido di Carbonio,mg/m³,512,Carate Brianza,250,MB,Carate Brianza,S,25/10/1994,01/07/2011,5057635,518272,45.672024734078455,9.234591661788048,"(45.672024734078455, 9.234591661788048)",12,12
6921,PM10 (SM2005),µg/m³,564,Erba - via Battisti,279,CO,Erba,N,13/06/2009,,5072803,517232,45.808573806922965,9.221779204488435,"(45.808573806922965, 9.221779204488435)",2,2
5567,Biossido di Azoto,µg/m³,564,Erba - via Battisti,279,CO,Erba,N,13/06/2009,,5072803,517232,45.808573806922965,9.221779204488435,"(45.808573806922965, 9.221779204488435)",2,2
6845,Ossidi di Azoto,µg/m³,659,Odolo,349,BS,Odolo,N,08/10/1990,,5055661,608260,45.64604963372525,10.38929530279196,"(45.64604963372525, 10.38929530279196)",6,6
5576,Biossido di Azoto,µg/m³,573,Colico,229,LC,Colico,N,05/11/1996,,5109468,529713,46.1381409051264,9.384687247651794,"(46.1381409051264, 9.384687247651794)",10,10
5850,Monossido di Carbonio,mg/m³,557,Lonate Pozzolo,204,VA,Lonate Pozzolo,S,05/12/1996,04/01/2012,5048975,479783,45.59402351710858,8.7407965765392,"(45.59402351710858, 8.7407965765392)",1,1
6308,Ossidi di Azoto,µg/m³,540,Garbagnate,175,MI,Garbagnate Milanese,S,11/12/1992,30/07/2018,5046467,506105,45.5717162655023,9.07824159056828,"(45.5717162655023, 9.07824159056828)",4,4
5713,Ozono,µg/m³,502,Milano - via Juvara,122,MI,Milano,S,12/01/1981,20/07/2007,5035546,517377,45.473225708577175,9.222315138737468,"(45.473225708577175, 9.222315138737468)",4,4
5593,Biossido di Azoto,µg/m³,590,Ponte S.Pietro,225,BG,Ponte San Pietro,S,04/07/1990,26/05/2013,5060449,545762,45.696081938463465,9.587784018279269,"(45.696081938463465, 9.587784018279269)",5,5
5989,Benzene,µg/m³,584,Bergamo - via Garibaldi,249,BG,Bergamo,N,02/08/1997,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",5,5
5564,Biossido di Azoto,µg/m³,561,Como - viale Cattaneo,202,CO,Como,N,17/02/1991,,5073500,505203,45.81504286011291,9.06697137484454,"(45.81504286011291, 9.06697137484454)",2,2
5607,Biossido di Azoto,µg/m³,604,Tavazzano,85,LO,Tavazzano con Villavesco,N,13/01/2000,,5019734,532492,45.33036100181227,9.414644726627262,"(45.33036100181227, 9.414644726627262)",11,11
12665,Benzo(a)pirene,ng/m³,681,Moggio,1194,LC,Moggio,N,15/06/2008,,5084478,538586,45.91278752030292,9.497538167653424,"(45.91278752030292, 9.497538167653424)",10,10
9916,Ossidi di Azoto,µg/m³,668,Mantova - Lunetta 2,25,MN,Mantova,S,04/08/2004,30/07/2018,5002119,643358,45.157985278189244,10.823931433968092,"(45.157985278189244, 10.823931433968092)",9,9
6623,Particolato Totale Sospeso,µg/m³,574,Lecco - Via Amendola,214,LC,Lecco,S,17/02/1991,01/11/1999,5077479,530713,45.850191194578535,9.395577066893223,"(45.850191194578535, 9.395577066893223)",10,10
5666,Biossido di Zolfo,µg/m³,594,Bergamo - via Goisis,290,BG,Bergamo,S,13/09/1996,03/06/2003,5062715,553620,45.715912469852206,9.688958745309764,"(45.715912469852206, 9.688958745309764)",5,5
6959,PM10 (SM2005),µg/m³,565,Cantù - via Meucci,369,CO,Cantù,N,01/01/1999,,5064150,509783,45.73083672267427,9.125734327022926,"(45.73083672267427, 9.125734327022926)",2,2
6254,Ossidi di Azoto,µg/m³,575,Nibionno,310,LC,Nibionno,S,08/01/1992,30/07/2018,5066429,520613,45.751111261617815,9.265020964805544,"(45.751111261617815, 9.265020964805544)",10,10
5642,Biossido di Zolfo,µg/m³,504,Sesto S.Giovanni,139,MI,Sesto San Giovanni,S,03/09/1974,04/05/1999,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)",4,4
5520,Biossido di Azoto,µg/m³,517,Turbigo,141,MI,Turbigo,N,11/01/1990,,5041480,479423,45.52655086994247,8.736496578379215,"(45.52655086994247, 8.736496578379215)",4,4
10501,PM10 (SM2005),µg/m³,655,Darfo (aria),221,BS,Darfo Boario Terme,N,23/12/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",6,6
12604,Piombo,ng/m³,655,Darfo (aria),221,BS,Darfo Boario Terme,N,18/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",6,6
9804,Ossidi di Azoto,µg/m³,670,Mantova - S.Agnese,22,MN,Mantova,N,23/04/2006,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",9,9
9925,Ozono,µg/m³,677,Cremona - Via Fatebenefratelli,43,CR,Cremona,N,08/04/2006,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)",8,8
5534,Biossido di Azoto,µg/m³,531,Limito,114,MI,Pioltello,N,23/05/1989,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)",4,4
10006,Biossido di Zolfo,µg/m³,684,Truccazzano,105,MI,Truccazzano,S,17/02/2006,01/01/2018,5036889,536835,45.48455813667995,9.471348388974729,"(45.48455813667995, 9.471348388974729)",4,4
6799,Biossido di Zolfo,µg/m³,654,Sarezzo - via Minelli,269,BS,Sarezzo,S,18/02/1990,30/01/2007,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",6,6
6818,Ozono,µg/m³,656,Gambara,47,BS,Gambara,N,15/02/1990,,5011493,601945,45.24954362474624,10.299119496064078,"(45.24954362474624, 10.299119496064078)",6,6
5569,Biossido di Azoto,µg/m³,566,Olgiate Comasco - via Roma $,404,CO,Olgiate Comasco,S,01/02/1995,15/04/2010,5070038,497388,45.78389725453634,8.966397886811311,"(45.78389725453634, 8.966397886811311)",2,2
10454,Ozono,µg/m³,1265,Lodi - S. Alberto,76,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)",11,11
6218,Ossidi di Azoto,µg/m³,583,Bergamo - via Meucci,249,BG,Bergamo,N,01/06/1989,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
6864,Ossidi di Azoto,µg/m³,661,Rezzato,147,BS,Rezzato,N,05/08/1992,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)",6,6
10483,PM10 (SM2005),µg/m³,1265,Lodi - S. Alberto,76,LO,Lodi,N,03/08/2009,,5016706,538829,45.302783503095775,9.495273696926324,"(45.302783503095775, 9.495273696926324)",11,11
17084,Arsenico,ng/m³,569,Sondrio - via Mazzini,307,SO,Sondrio,S,01/04/2008,26/12/2011,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",3,3
5568,Biossido di Azoto,µg/m³,565,Cantù - via Meucci,369,CO,Cantù,N,15/02/1994,,5064150,509783,45.73083672267427,9.125734327022926,"(45.73083672267427, 9.125734327022926)",2,2
5689,Biossido di Zolfo,µg/m³,607,Abbadia Cerreto,64,LO,Abbadia Cerreto,S,13/01/2000,11/04/2008,5017500,545920,45.309502269282255,9.585790416120414,"(45.309502269282255, 9.585790416120414)",11,11
10279,Biossido di Azoto,µg/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,16/06/2007,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
5693,Biossido di Zolfo,µg/m³,600,Lodi - viale Vignati,80,LO,Lodi,N,30/12/1999,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",11,11
10171,Ozono,µg/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,29/11/2006,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
5513,Biossido di Azoto,µg/m³,510,Inzago,138,MI,Inzago,S,01/01/1991,01/01/2018,5043030,538012,45.539768856661,9.486885367436152,"(45.539768856661, 9.486885367436152)",4,4
12574,Particelle sospese PM2.5,µg/m³,693,Sannazzaro de' Burgondi - AGIP,85,PV,Sannazzaro de' Burgondi,N,07/01/2013,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)",7,7
5706,Ozono,µg/m³,530,Agrate,162,MB,Agrate Brianza,S,27/03/1996,01/01/2018,5046977,527628,45.57578475922807,9.354105650819204,"(45.57578475922807, 9.354105650819204)",12,12
9927,PM10 (SM2005),µg/m³,677,Cremona - Via Fatebenefratelli,43,CR,Cremona,N,08/04/2006,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)",8,8
5854,Monossido di Carbonio,mg/m³,552,Varese - Vidoletti,425,VA,Varese,S,23/12/1991,04/01/2012,5075945,484773,45.83690077655548,8.80392612667495,"(45.83690077655548, 8.80392612667495)",1,1
6324,Ossidi di Azoto,µg/m³,531,Limito,114,MI,Pioltello,N,12/05/1989,,5036730,525583,45.48363035323249,9.327360033215145,"(45.48363035323249, 9.327360033215145)",4,4
6881,Biossido di Zolfo,µg/m³,665,Viadana,37,MN,Viadana,S,03/10/2003,29/12/2011,4975705,619759,44.92469404955067,10.517502067117825,"(44.92469404955067, 10.517502067117825)",9,9
12627,Piombo,ng/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,01/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
6857,Ozono,µg/m³,660,Ospitaletto,155,BS,Ospitaletto,S,29/06/2000,25/02/2004,5044985,584681,45.55325139975436,10.084916143968398,"(45.55325139975436, 10.084916143968398)",6,6
6342,Ossidi di Azoto,µg/m³,515,Pero,141,MI,Pero,S,10/12/1986,30/07/2018,5039595,507028,45.509852266792514,9.089972020337333,"(45.509852266792514, 9.089972020337333)",4,4
10129,Ossidi di Azoto,µg/m³,700,Melara,12,RO,Melara,S,29/11/2006,,4992347,673928,45.063214361613305,11.20921074969938,"(45.063214361613305, 11.20921074969938)",,
10072,PM10 (SM2005),µg/m³,693,Sannazzaro de' Burgondi - AGIP,85,PV,Sannazzaro de' Burgondi,N,01/01/2007,,4994371,492461,45.10276627684137,8.90417452771467,"(45.10276627684137, 8.90417452771467)",7,7
6288,Ossidi di Azoto,µg/m³,551,Arconate (aria),182,MI,Arconate,N,20/01/1999,,5043898,488082,45.54851735741946,8.847321929216262,"(45.54851735741946, 8.847321929216262)",4,4
6647,Particolato Totale Sospeso,µg/m³,504,Sesto S.Giovanni,139,MI,Sesto San Giovanni,S,18/09/1980,01/09/2002,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)",4,4
10039,Monossido di Carbonio,mg/m³,687,Ferno,215,VA,Ferno,N,06/11/2006,,5051773,481053,45.61924377994763,8.756970445453431,"(45.61924377994763, 8.756970445453431)",1,1
5950,Biossido di Azoto,µg/m³,626,Corte de Cortesi,57,CR,Corte de' Cortesi con Cignone,N,17/05/1996,,5014380,578919,45.27848755478839,10.006202391204335,"(45.27848755478839, 10.006202391204335)",8,8
5574,Biossido di Azoto,µg/m³,571,Bormio,1225,SO,Bormio,N,01/11/1993,,5147136,605598,46.46952397132585,10.375432759159036,"(46.46952397132585, 10.375432759159036)",3,3
5636,Biossido di Zolfo,µg/m³,515,Pero,141,MI,Pero,S,26/05/1982,30/07/2018,5039595,507028,45.509852266792514,9.089972020337333,"(45.509852266792514, 9.089972020337333)",4,4
12693,Piombo,ng/m³,560,Varese - via Copelli,383,VA,Varese,N,01/04/2008,,5073728,486035,45.816973233263674,8.820240707158211,"(45.816973233263674, 8.820240707158211)",1,1
5956,Biossido di Zolfo,µg/m³,628,Cremona - p.zza Libertà $,61,CR,Cremona,S,01/11/1992,04/04/2006,4998730,581171,45.13737896273478,10.032359066275932,"(45.13737896273478, 10.032359066275932)",8,8
6939,PM10 (SM2005),µg/m³,600,Lodi - viale Vignati,80,LO,Lodi,N,05/12/2000,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",11,11
5617,Biossido di Zolfo,µg/m³,508,Cassano d`Adda - Via di Vona,133,MI,Cassano d'Adda,S,14/10/1976,11/12/2017,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)",4,4
5669,Biossido di Zolfo,µg/m³,583,Bergamo - via Meucci,249,BG,Bergamo,S,01/06/1989,03/06/2003,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
9857,Biossido di Azoto,µg/m³,673,Voghera - via Pozzoni,90,PV,Voghera,N,28/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",7,7
10411,Monossido di Carbonio,mg/m³,1263,Villa di Serio,280,BG,Villa di Serio,S,07/10/2008,12/09/2011,5064969,557447,45.73589144532835,9.738394788043442,"(45.73589144532835, 9.738394788043442)",5,5
9861,Ozono,µg/m³,673,Voghera - via Pozzoni,90,PV,Voghera,N,05/07/2005,,4982900,500665,44.99954598914026,9.008437381815693,"(44.99954598914026, 9.008437381815693)",7,7
12028,PM10 (SM2005),µg/m³,642,Pavia - via Folperti,77,PV,Pavia,N,04/02/2011,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",7,7
6966,Biossido di Zolfo,µg/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,24/11/2004,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
10106,Ossidi di Azoto,µg/m³,698,Ceneselli,13,RO,Ceneselli,S,29/11/2006,01/01/2017,4987161,686934,45.01325676849334,11.372344948058235,"(45.01325676849334, 11.372344948058235)",,
5953,Biossido di Azoto,µg/m³,627,Cremona - p.zza Cadorna,39,CR,Cremona,N,12/12/1997,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",8,8
9967,PM10 (SM2005),µg/m³,509,Rivolta d` Adda - via Beccaria,101,CR,Rivolta d'Adda,S,10/01/2006,01/01/2018,5035130,539972,45.46855301694732,9.511345333837518,"(45.46855301694732, 9.511345333837518)",8,8
10511,Monossido di Carbonio,mg/m³,1269,Dalmine - via Verdi,207,BG,Dalmine,N,12/02/2010,,5055304,546847,45.64970251236247,9.601223338785262,"(45.64970251236247, 9.601223338785262)",5,5
17295,Ozono,µg/m³,558,Busto Arsizio - Accam,206,VA,Busto Arsizio,N,26/01/2013,,5047718,487687,45.582894292717725,8.842165456706075,"(45.582894292717725, 8.842165456706075)",1,1
6408,Ossidi di Azoto,µg/m³,626,Corte de Cortesi,57,CR,Corte de' Cortesi con Cignone,N,01/01/2002,,5014380,578919,45.27848755478839,10.006202391204335,"(45.27848755478839, 10.006202391204335)",8,8
