STATEFP,PUMA5CE,PUMA NAME
22,2000,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes
22,2100,South Central Planning & Development Commission 3--Terrebonne Parish
22,2200,Regional Planning Commission 1--St. Tammany Parish (Northwest)
22,2201,Regional Planning Commission 2--St. Tammany Parish (Southeast)
22,2300,Regional Planning Commission 3--Jefferson Parish (North)
22,2301,Regional Planning Commission 4--Jefferson Parish (Central)
22,2302,Regional Planning Commission 5--Jefferson Parish (West Bank)
22,2400,Regional Planning Commission 6--New Orleans City (Northeast)
22,2401,Regional Planning Commission 7--New Orleans City (Central)
22,2402,Regional Planning Commission 8--New Orleans City (South)
22,2500,"Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes"
23,100,Northeast Maine--Aroostook & Washington Counties
23,200,"Northwest Maine--Oxford, Somerset, Franklin & Piscataquis Counties"
23,300,Penobscot County
23,400,Kennebec County
23,500,"Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties"
23,600,Androscoggin County
23,700,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick
23,800,South Maine--York (West) & Cumberland (West) Counties
23,900,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities
23,1000,"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities"
24,100,Allegany & Garrett Counties--Cumberland City
24,200,Washington County--Hagerstown City
24,301,Frederick County (Outside Greater Frederick City)
24,302,Frederick County (Central)--Greater Frederick City
24,400,Carroll County
24,501,Baltimore County (Outer)
24,502,"Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown"
24,503,"Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel"
24,504,"Baltimore County--Towson (East & Central), Parkville & Carney"
24,505,"Baltimore County--Perry Hall, Middle River & Rosedale"
24,506,"Baltimore County--Dundalk, Essex & Edgemere"
24,507,"Baltimore County--Catonsville, Woodlawn & Arbutus"
24,601,"Harford County (North & West)--Bel Air Town, Fallston & Jarrettsville"
24,602,Harford County (South & East)--Aberdeen & Havre de Grace Cities
24,700,Cecil County
24,801,"Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington"
24,802,"Baltimore City--Guilford, Roland Park & Druid Lake"
24,803,"Baltimore City--Frankford, Belair-Edison & Loch Raven"
24,804,"Baltimore City--Inner Harbor, Canton & Bayview"
24,805,"Baltimore City--Irvington, Ten Hills & Cherry Hill"
24,901,Howard County (West)--Columbia (West) & Ellicott City (Northwest)
24,902,"Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge"
24,1001,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown"
24,1002,Montgomery County (West Central)--Germantown & Montgomery Village
24,1003,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac"
24,1004,"Montgomery County (South)--Bethesda, Potomac & North Bethesda"
24,1005,"Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont"
24,1006,"Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville"
24,1007,Montgomery County (Southeast)--Takoma Park City & Silver Spring
24,1101,Prince George's County (Northwest)--College Park City & Langley Park
24,1102,"Prince George's County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville"
24,1103,Prince George's County (Northwest)--New Carrollton & Hyattsville (Southeast) Cities
24,1104,"Prince George's County (Central)--Seat Pleasant City, Capitol Heights Town & Landover"
24,1105,"Prince George's County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham"
24,1106,"Prince George's County (South)--Clinton, Fort Washington (South), Rosaryville & Croom"
24,1107,"Prince George's County (Southwest)--Oxon Hill, Hillcrest Heights & Temple Hills"
24,1201,"Anne Arundel County (Northwest)--Severn, Odenton, Crofton, Maryland City & Fort Meade"
24,1202,"Anne Arundel County (North)--Glen Burnie, Pasadena, Ferndale & Brooklyn Park"
24,1203,"Anne Arundel County (Central)--Severna Park, Arnold & Lake Shore"
24,1204,"Anne Arundel County (Southeast)--Annapolis City, Parole, Annapolis Neck & Edgewater"
24,1300,"Queen Anne's, Talbot, Caroline, Dorchester & Kent Counties"
24,1400,"Wicomico, Worcester & Somerset Counties--Salisbury City"
24,1500,St. Mary's & Calvert Counties
24,1600,Charles County--La Plata Town & Waldorf
25,100,Berkshire County--Pittsfield City
25,200,Franklin & Hampshire (North) Counties
25,300,Worcester County (Central)--Worcester City
25,301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities"
25,302,Worcester County (West Central)
25,303,Worcester County (East Central)
25,304,Worcester County (South)
25,400,"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)"
25,501,Middlesex County (Outside Lowell City)
25,502,Middlesex County (Far Northeast)--Lowell City
25,503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns"
25,504,"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town"
25,505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns"
25,506,Middlesex County (East)--Cambridge City
25,507,Middlesex County (East)--Somerville & Everett Cities
25,508,Middlesex County (East)--Malden & Medford Cities
25,701,"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities"
25,702,Essex County (Central)--Amesbury Town City
25,703,"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities"
25,704,"Essex County (South)--Lynn City, Swampscott & Nahant Towns"
25,1000,"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns"
25,1300,"Billerica, Andover, Tewksbury & Wilmington Towns"
25,1400,Middlesex (West Central) & Worcester (East) Counties
25,1600,Hampden (West & East) & Hampshire (South) Counties--Northampton City
25,1900,Hampden County (Central)--Springfield City
25,1901,Hampden County (West of Springfield City)--Westfield & Holyoke Cities
25,1902,Hampden County (East of Springfield City)--Chicopee City
25,2400,"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties"
25,2800,"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns"
25,3301,"Boston City--Allston, Brighton & Fenway"
25,3302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End"
25,3303,Boston City--Dorchester & South Boston
25,3304,Boston City--Mattapan & Roxbury
25,3305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury"
25,3306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities"
25,3400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town
25,3500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City)
25,3601,Norfolk County (Southwest)--Greater Franklin Town City
25,3602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns"
25,3603,Norfolk County (Northeast)--Quincy City & Milton Town
25,3900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns"
25,4000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns"
25,4200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns"
25,4301,Bristol (Outside New Bedford City) & Plymouth (South) Counties
25,4302,Bristol County (Central)--Fall River City & Somerset Town
25,4303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns"
25,4500,Bristol County (South)--New Bedford City & Fairhaven Town
25,4700,Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City
25,4800,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns"
25,4901,Plymouth & Bristol Counties (Outside Brockton City)
25,4902,Plymouth County (Central)
25,4903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns"
26,100,Western Upper Peninsula
26,200,Eastern Upper Peninsula
26,300,Northeast Lower Peninsula
26,400,Northwest Lower Peninsula (East)
26,500,Northwest Lower Peninsula (West)
26,600,"Newaygo, Mason, Oceana & Lake Counties"
26,700,Muskegon County
26,801,Ottawa County (West)
26,802,Ottawa County (East)
26,900,Allegan County
26,1001,Kent County (Southwest)
26,1002,Kent County (Central)--Grand Rapids City Area
26,1003,Kent County (Southeast)
26,1004,Kent County (North)
26,1100,"Ionia, Montcalm, Mecosta & Osceola Counties"
26,1200,"Isabella, Gratiot & Clare Counties"
26,1300,"Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties"
26,1400,Bay & Midland Counties
26,1500,Saginaw County
26,1600,"Tuscola, Sanilac & Huron Counties"
26,1701,Genesee (East) & Lapeer Counties
26,1702,"Genesee County (Central, Outside Flint City)"
26,1703,Genesee County (Central)--Flint City Area
26,1704,Genesee (West) & Shiawassee Counties
26,1801,Ingham County (South & East)
26,1802,Ingham County (Northwest)
26,1900,Eaton & Clinton Counties
26,2000,Calhoun & Barry Counties
26,2101,Kalamazoo County (Outer)
26,2102,Kalamazoo County (Central)--Kalamazoo & Portage Cities Area
26,2200,St. Joseph & Branch Counties
26,2300,Van Buren & Cass Counties
26,2400,Berrien County
26,2500,Lenawee & Hillsdale Counties
26,2600,Jackson County
26,2701,"Washtenaw County (West, Northeast & Southeast)"
26,2702,Washtenaw County (East Central)--Ann Arbor City Area
26,2703,"Washtenaw County (East Central, Outside Ann Arbor City)"
26,2800,Livingston County
26,2901,Oakland County (West)
26,2902,Oakland County (Northeast)
26,2903,Oakland County (East Central)--Troy & Rochester Area
26,2904,Oakland County (Central)
26,2905,Oakland County (Southwest)
26,2906,Oakland County (Central)--Birmingham & Bloomfield Area
26,2907,Oakland County (South Central)--Farmington & Southfield Area
26,2908,Oakland County (Southeast)
26,3001,Macomb County (North)
26,3002,Macomb County (Central)
26,3003,Macomb County (Southwest)--Sterling Heights City
26,3004,Macomb County (Southeast)--Mount Clemens & Fraser Area
26,3005,"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area"
26,3006,Macomb County (Southwest)--Warren & Center Line Cities
26,3100,St. Clair County
26,3201,Wayne County (Northwest)
26,3202,Wayne County (North Central)--Livonia City & Redford Charter Township
26,3203,Wayne County (Central)--Dearborn & Dearborn Heights Cities
26,3204,"Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities"
26,3205,Wayne County (Southwest)
26,3206,Wayne County (Southeast)--Downriver Area (South)
26,3207,Wayne County (Southeast)--Downriver Area (North)
26,3208,Detroit City (Northwest)
26,3209,Detroit City (North Central)
26,3210,Detroit City (Northeast)
26,3211,Detroit City (South Central & Southeast)
26,3212,Detroit City (Southwest)
26,3213,Wayne County (Northeast)--I-94 Corridor
26,3300,Monroe County
27,100,"Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties"
27,200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties"
27,300,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City"
27,400,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities"
27,500,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities"
27,600,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties"
27,700,"Crow Wing, Morrison, Todd & Wadena Counties"
27,800,West Central Minnesota
27,900,Stearns County--St. Cloud City
27,1000,Sherburne & Benton Counties
27,1101,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities"
27,1102,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities"
27,1103,"Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities"
27,1201,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities"
27,1202,Washington County (South)--Woodbury & Cottage Grove Cities
27,1301,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities"
27,1302,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities"
27,1303,Ramsey County (Southeast)--St. Paul City (East)
27,1304,Ramsey County (Southwest)--St. Paul City (West)
27,1401,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka"
27,1402,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities"
27,1403,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities"
27,1404,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities"
27,1405,Hennepin County--Minneapolis (North) & St. Anthony Cities
27,1406,Hennepin County--Minneapolis City (Southeast)
27,1407,Hennepin County--Minneapolis City (Southwest)
27,1408,"Hennepin County--Edina, St. Louis Park & Hopkins Cities"
27,1409,Hennepin County--Eden Prairie & Minnetonka Cities
27,1410,Hennepin County--Bloomington & Richfield Cities
27,1501,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities"
27,1502,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities"
27,1503,Dakota County (West)--Burnsville & Apple Valley Cities
27,1600,"Scott County (East)--Shakopee, Savage & Prior Lake Cities"
27,1700,Carver & Scott (West) Counties
27,1800,Wright County
27,1900,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties"
27,2000,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties"
27,2100,Southwest Minnesota
27,2200,"Blue Earth, Nicollet & Waseca Counties--Mankato City"
27,2300,"Rice, Goodhue & Le Sueur Counties"
27,2400,"Mower, Steele, Freeborn & Dodge Counties"
27,2500,Olmsted County--Rochester City
27,2600,"Winona, Wabasha, Fillmore & Houston Counties--Winona City"
28,100,North Delta Region--DeSoto County--Southaven City
28,200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties"
28,300,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties"
28,400,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties"
28,500,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City"
28,600,"Golden Triangle Region--Starkville, Columbus & West Point Cities"
28,700,North Central Region
28,800,South Delta Region
28,900,Central Region--Madison & Yazoo Counties
28,1000,Central Region--Jackson (West & South) & Clinton (South & East) Cities
28,1100,Central Region--Jackson City (East & Central)
28,1200,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City"
28,1300,Central Region--Rankin & Simpson Counties
28,1400,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties"
28,1500,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City"
28,1600,Southwest Region
28,1700,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties"
28,1800,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City"
28,1900,"South Region--Pearl River, Hancock, George & Stone Counties"
28,2000,South Region--Harrison County--Gulfport & Biloxi Cities
28,2100,South Region--Jackson County
29,100,Northwest Missouri
29,200,"Buchanan, Andrew & DeKalb Counties"
29,300,Northeast Missouri
29,400,"Lincoln, Warren, Audrain, Pike & Montgomery Counties"
29,500,"Cole, Callaway, Moniteau & Osage Counties"
29,600,Boone County
29,700,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties"
29,800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties"
29,901,Clay County (Northeast)
29,902,"Kansas City (North Central), Gladstone City & North Kansas City"
29,903,Platte County
29,1001,Jackson County--Kansas City (Central)
29,1002,Jackson County (North Central)
29,1003,Jackson County (East)
29,1004,Jackson County (South Central)
29,1005,Jackson County--Kansas City (South)
29,1100,Cass & Bates Counties
29,1200,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties"
29,1300,"Laclede, Polk, Benton, Dallas & Hickory Counties"
29,1400,"Pulaski, Camden, Miller & Morgan Counties"
29,1500,"Phelps, Crawford, Dent, Gasconade & Maries Counties"
29,1600,Franklin County
29,1701,St. Charles County (South)
29,1702,St. Charles County (Northwest)
29,1703,St. Charles County (Northeast)
29,1801,St. Louis County (Northeast)
29,1802,St. Louis County (Northwest)
29,1803,St. Louis County (Inner Ring North)
29,1804,St. Louis County (West)
29,1805,St. Louis County (Central)
29,1806,St. Louis County (Central West)
29,1807,St. Louis County (Inner Ring South)
29,1808,St. Louis County (South)
29,1901,St. Louis City (North)
29,1902,St. Louis City (South)
29,2001,Jefferson County (North)
29,2002,Jefferson County (South)
29,2100,"St. Francois, Washington, Perry & Ste. Genevieve Counties"
29,2200,"Cape Girardeau, Scott & Bollinger Counties"
29,2300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties"
29,2400,"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties"
29,2500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties"
29,2601,"Christian, Greene (Outside Springfield City) & Webster Counties"
29,2602,Greene County--Springfield City (North)
29,2603,Greene County--Springfield City (South)
29,2700,"Taney, Barry, Stone & McDonald Counties"
29,2800,Jasper & Newton Counties
30,100,Northwest Montana--Kalispell City
30,200,West Montana--Missoula City
30,300,Southwest Montana--Butte-Silver Bow & Helena City
30,400,North Central Montana--Great Falls City
30,500,South Central Montana--Bozeman City
30,600,East Montana (Outside Billings City)
30,700,Billings City
31,100,North Central & Northwest Nebraska
31,200,Northeast Nebraska
31,300,Central Nebraska
31,400,Southwest Nebraska
31,500,South Central Nebraska
31,600,Southeast Nebraska
31,701,"Dodge, Cass, Saunders & Washington Counties"
31,702,Sarpy County--Bellevue City
31,801,Lancaster County--Lincoln City (North)
31,802,Lancaster County--Lincoln City (South)
31,901,Douglas County--Omaha City (Northwest)
31,902,Douglas County--Omaha City (Southwest)
31,903,Douglas County--Omaha City (Northeast)
31,904,Douglas County--Omaha City (Southeast)
32,101,Washoe County (South Central)--Reno City
32,102,Washoe County (South)
32,103,Washoe County (North)--Sparks City
32,200,"Carson City, Lyon, Douglas & Storey Counties"
32,300,Rural Nevada
32,401,Clark County (Northwest Central)--Northwest Las Vegas Valley
32,402,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities
32,403,Clark County (Central)--Greater North Las Vegas City
32,404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB"
32,405,Las Vegas City (Southeast)
32,406,Las Vegas City (South Central)
32,407,Clark County (West)--Las Vegas City (Southwest)
32,408,Clark County (Central)--Spring Valley & Summerlin South
32,409,Clark County (Central)--Paradise (Northwest) & Winchester
32,410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)"
32,411,Clark County (Central)--Henderson City (West)
32,412,Clark County (South)--Henderson (East) & Boulder Cities
32,413,Clark County (Central)--Paradise (South) & Enterprise
33,100,Northern New Hampshire--Grafton & Coos Counties
33,200,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties"
33,300,"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties"
33,400,Central New Hampshire--Merrimack County (Central)--Concord City
33,500,Southwestern New Hampshire--Cheshire & Sullivan Counties
33,600,Hillsborough County (Western)
33,700,Outer Manchester City
33,800,Manchester City
33,900,Hillsborough County (Southeastern)--Greater Nashua City
33,1000,Seacoast Region--Rockingham County (Southern)--Portsmouth City
34,101,Atlantic County (East)--Atlantic City & Ventnor City
34,102,Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town
34,301,Bergen County (South Central)--Hackensack & Englewood (West) Cities
34,302,"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs"
34,303,"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs"
34,304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough"
34,305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs"
34,306,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs"
34,307,"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs"
34,308,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs"
34,400,Passaic County (Southeast)--Paterson City
34,501,Passaic County (South)--Passaic & Clifton (Southeast) Cities
34,502,Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)
34,503,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs"
34,601,Hudson County (Central)--Jersey City (North)
34,602,Hudson County (Central)--Jersey City (South)
34,701,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns"
34,702,Hudson County (Northeast)--Union City & Hoboken Cities
34,703,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns"
34,800,Hunterdon County
34,901,Middlesex County (Southeast)
34,902,Middlesex County (Southwest)
34,903,Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs
34,904,Middlesex County (North Central)--Metuchen Borough
34,905,Middlesex County (Northeast)--Carteret Borough
34,906,"Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs"
34,907,Middlesex County (East Central)--Perth Amboy City & Sayreville Borough
34,1001,Somerset County (North & West)
34,1002,Somerset County (South)
34,1003,Somerset County (Central)--North Plainfield & Somerville Boroughs
34,1101,Monmouth County (Southeast)--Tinton Falls Borough (South)
34,1102,Monmouth County (Southwest)--Freehold Borough
34,1103,"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough"
34,1104,Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs
34,1105,Monmouth County (Northwest)--Keansburg Borough
34,1106,Monmouth County (Central)
34,1201,Ocean County (South)
34,1202,Ocean County (Central)--Beachwood Borough
34,1203,Ocean County (North Central)
34,1204,Ocean County (Northwest)
34,1205,Ocean County (Northeast)--Point Pleasant Borough
34,1301,Essex County (Southeast)--Newark City (North & East)
34,1302,Essex County (Southeast)--Newark City (Southwest)
34,1401,Essex County (Northeast)
34,1402,Essex County (South Central)--East Orange City
34,1403,Essex County (Northwest)
34,1404,Essex County (Southwest)
34,1501,Morris County (North)--Dover Town & Kinnelon Borough
34,1502,Morris County (West)
34,1503,Morris County (East)--Lincoln Park Borough
34,1504,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs"
34,1600,Sussex County
34,1700,Warren County
34,1800,Union County (Northeast)--Elizabeth City
34,1901,Union County (North Central)--Roselle Park Borough
34,1902,Union County (Northwest)--Summit City & Westfield Town (North)
34,1903,Union County (Southwest)--Plainfield City & Westfield Town (South)
34,1904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)"
34,2001,Burlington County (North)--Burlington City
34,2002,Burlington County (West Central)
34,2003,Burlington County (South & East)
34,2101,Camden County (North)--Camden & Gloucester Cities
34,2102,Camden County (Central)--Lindenwold & Collingswood Boroughs
34,2103,Camden County (South & West)--Bellmawr & Pine Hill Boroughs
34,2104,Camden County (East Central)--Haddonfield Borough
34,2201,Gloucester County (Northeast)--Woodbury City
34,2202,Gloucester County (South & West)--Glassboro Borough
34,2301,Mercer County (West Central)--Trenton City
34,2302,Mercer County (North)--Princeton Borough
34,2303,Mercer County (South)
34,2400,Cumberland County (South)--Vineland & Millville Cities
34,2500,Salem & Cumberland (North) Counties--Bridgeton City
34,2600,Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City
35,100,Northwest New Mexico--Navajo Nation
35,200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities"
35,300,North Central New Mexico
35,400,Eastern Plains New Mexico
35,500,Santa Fe County
35,600,Sandoval County
35,700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo"
35,801,Albuquerque City (Far Northeast Heights)
35,802,Albuquerque City (Near Northeast Heights)
35,803,Albuquerque City (Southeast Heights)
35,804,Albuquerque City (Central) & Bernalillo County (North Valley)
35,805,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter"
35,806,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)
35,900,Southwest New Mexico
35,1001,Do�a Ana County (Outer)
35,1002,"Do�a Ana County (Central)--Las Cruces, Mesilla Cities & University Park"
35,1100,Central Southeast New Mexico
35,1200,Far Southeast New Mexico
36,100,St. Lawrence County
36,200,"Clinton, Franklin, Essex & Hamilton Counties"
36,300,Warren & Washington Counties
36,401,Herkimer (North & Central) & Oneida (Outer) Counties
36,402,Oneida County (Central)--Greater Utica & Rome Cities
36,403,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties"
36,500,Jefferson & Lewis Counties
36,600,Oswego County
36,701,Onondaga County (Central)--Syracuse City
36,702,Onondaga County (North)
36,703,Onondaga County (Central)--Syracuse City (Outer)
36,704,Cayuga & Onondaga (South) Counties
36,800,Wayne & Seneca Counties
36,901,Monroe County (East)
36,902,Monroe County (Central)--Rochester City (East)
36,903,Monroe County (Central)--Rochester City (West)
36,904,Monroe County (Central)--Greece & Gates Towns
36,905,Monroe County (North & West)
36,906,Monroe County (South)
36,1000,Genesee & Orleans Counties
36,1101,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area
36,1102,Niagara County (North & East)
36,1201,Erie County (Northwest)
36,1202,Erie County (North Central)
36,1203,Erie County (Northeast)
36,1204,Erie County (Central)
36,1205,Erie County (West Central)--Buffalo City (East)
36,1206,Erie County (West Central)--Buffalo City (West)
36,1207,Erie County (South)
36,1300,Livingston & Wyoming Counties
36,1400,Ontario & Yates Counties
36,1500,Madison & Cortland Counties
36,1600,Fulton & Montgomery Counties
36,1700,Schenectady County--Schenectady City
36,1801,Saratoga County (South & Central)
36,1802,Saratoga County (Outer)
36,1900,Rensselaer County--Troy City
36,2001,Albany County (East Central)--Albany City
36,2002,Albany County (Outside Albany City)
36,2100,Columbia & Greene Counties
36,2201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village
36,2202,Broome (Outer West) & Tioga Counties
36,2203,"Chenango, Delaware & Broome (East) Counties"
36,2300,Tompkins County
36,2401,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities
36,2402,"Steuben (North & West), Schuyler & Chemung (North) Counties"
36,2500,Cattaraugus & Allegany Counties
36,2600,Chautauqua County
36,2701,Sullivan & Ulster (West) Counties
36,2702,Ulster County (East)
36,2801,Dutchess County (North & East)
36,2802,Dutchess County (Southwest)
36,2901,Orange County (Northeast)--Greater Newburgh City
36,2902,Orange County (Northwest)
36,2903,Orange County (Southeast)
36,3001,Rockland County (North)--New City & Congers
36,3002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns"
36,3003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey"
36,3101,Putnam County
36,3102,Westchester County (Northwest)
36,3103,Westchester County (Northeast)
36,3104,Westchester County (Southeast)
36,3105,Westchester County (Central)--White Plains City
36,3106,Westchester County (Southwest)--Yonkers City
36,3107,Westchester County (South Central)--New Rochelle & Mount Vernon Cities
36,3201,Nassau County (Northwest)--North Hempstead Town (North)
36,3202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City
36,3203,Nassau County (East Central)--Oyster Bay Town (Central)
36,3204,Nassau County (West Central)--North Hempstead Town (South)
36,3205,Nassau County (West Central)--Hempstead Town (Northwest)
36,3206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor
36,3207,Nassau County (Central)--Hempstead Town (Northeast)
36,3208,Nassau County (Southeast)--Oyster Bay Town (South)
36,3209,Nassau County (Central)--Hempstead Town (East Central)
36,3210,Nassau County (South Central)--Hempstead Town (Southeast)
36,3211,Nassau County (West Central)--Hempstead Town (West Central)
36,3212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City
36,3301,Suffolk County (Northwest)--Huntington Town (North)
36,3302,Suffolk County (Northwest)--Huntington Town (South)
36,3303,Suffolk County (Northwest)--Smithtown Town
36,3304,Suffolk County (North Central)--Brookhaven Town (North)
36,3305,Suffolk County (East)
36,3306,Suffolk County (South Central)--Brookhaven Town (South)
36,3307,Suffolk County (Central)--Brookhaven Town (Central)
36,3308,Suffolk County (Central)--Brookhaven Town (West Central)
36,3309,Suffolk County (Central)--Islip Town (East)
36,3310,Suffolk County (Central)--Islip Town (Northwest)
36,3311,Suffolk County (Southwest)--Islip Town (South)
